[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.395203751] [gimbal_controller]: 云台控制器节点已启动
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396554444] [gimbal_controller]: 图像中心设置为: (320, 240)
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.396989606] [gimbal_controller]: 订阅话题: /target_data
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.397386559] [gimbal_controller]: 发布话题: /uart1_sender_topic
[2025-07-31 14:58:09] [gimbal_controller] [INFO] [1753945089.422200106] [gimbal_controller]: 目标: (242, 227) | 中心: (320, 240) | 误差: (-78, -13) | 指令: @0,-78,-13/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.036484099] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.104260513] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.115045053] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.181580149] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.192318315] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.259376946] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.270057946] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.334777729] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.347119459] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.411446372] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.422345245] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.492012512] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.504235535] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.578519249] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.589773950] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.655685761] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.666935796] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.739746901] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.751128185] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.813938449] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.824352285] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.889499939] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.900322979] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.963731736] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:06] [gimbal_controller] [INFO] [1753945146.974468735] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.041634406] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.053162980] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.122910746] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.134500860] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.203306262] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.214202801] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.282152464] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.291453605] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.358772691] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.368730074] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.431720586] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.442762957] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.510406373] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.521422202] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.588165254] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.599309998] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.672376892] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.681839031] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.753277861] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.764282607] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.834463785] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.845608821] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.908261295] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.919907992] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:07] [gimbal_controller] [INFO] [1753945147.988867101] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.002256194] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.070538352] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.083499284] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.159878306] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.169875064] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.241124312] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.251485941] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.321649619] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.331035634] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.407820651] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.417764910] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.487116889] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.498520922] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.566604749] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.577614745] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.643433808] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.655252294] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.722844961] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.733493294] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.809059742] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.821029894] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.888434146] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.899388434] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.972260789] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:08] [gimbal_controller] [INFO] [1753945148.983887361] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.079169953] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.091101605] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.158475524] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.169197940] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.251132563] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.260347372] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.330278594] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.340787805] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.413756991] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.424574198] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.497256096] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.508045012] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.574298652] [gimbal_controller]: 目标: (238, 228) | 中心: (320, 240) | 误差: (-82, -12) | 指令: @0,-82,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.585154650] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.664513887] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.675250303] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.764498091] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.776630699] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.842703508] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.853492423] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.920959383] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:09] [gimbal_controller] [INFO] [1753945149.932452373] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.000324453] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.063445047] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.074635874] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.144505555] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.153717156] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.218319982] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.229416602] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.297687386] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.309233459] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.383268383] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.395719779] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.466313077] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.477380531] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.544823574] [gimbal_controller]: 目标: (239, 229) | 中心: (320, 240) | 误差: (-81, -11) | 指令: @0,-81,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.556024318] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.616974645] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.627882559] [gimbal_controller]: 目标: (239, 228) | 中心: (320, 240) | 误差: (-81, -12) | 指令: @0,-81,-12/r/n
[2025-07-31 14:59:10] [gimbal_controller] [INFO] [1753945150.698710646] [gimbal_controller]: 目标: (238, 229) | 中心: (320, 240) | 误差: (-82, -11) | 指令: @0,-82,-11/r/n
