[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.632037619] [gimbal_controller]: 云台控制器节点已启动
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.633890545] [gimbal_controller]: 图像中心设置为: (400, 300)
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.634772238] [gimbal_controller]: 订阅话题: /target_data
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.635413893] [gimbal_controller]: 发布话题: /uart1_sender_topic (30Hz)
[2025-08-01 16:06:30] [gimbal_controller] [INFO] [1754035590.636984782] [gimbal_controller]: 控制频率: 30Hz
[2025-08-01 16:06:36] [gimbal_controller] [INFO] [1754035596.724569030] [gimbal_controller]: 目标: (407, 305) | 误差: (+7,+5) | 成功计数:0
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.154945472] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:6
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.194300955] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:7
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.227537651] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:8
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.260407435] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:9
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.317023216] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.319555138] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.323595831] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.355644293] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.383316942] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.412438279] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:3
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.437555673] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.471365194] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:5
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.498712056] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:6
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.529556244] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:7
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.565258363] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:8
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.600547487] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:9
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.626551244] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.629013167] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.634237718] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.661461207] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.704258600] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.740417171] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:3
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.775731379] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.836440060] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:5
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.871138859] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:6
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.906570024] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:7
[2025-08-01 16:15:43] [gimbal_controller] [INFO] [1754036143.934493211] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:8
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036143.998702426] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:9
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.025871374] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.026564072] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.036057979] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.062049778] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.093441708] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:2
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.133104604] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:3
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.167281327] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.217589614] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:5
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.259014443] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:6
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.292679591] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:7
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.324450391] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:8
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.385674148] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:9
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.420608319] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.421366933] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.431066462] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.461666529] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.496015917] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.521395223] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:3
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.579461733] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.636329510] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:5
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.672359750] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:6
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.700588599] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:7
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.739413257] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:8
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.770399776] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:9
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.803423558] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.805887523] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:0
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.813441291] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.845030677] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.877129888] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.908694482] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:3
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.942370713] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:44] [gimbal_controller] [INFO] [1754036144.970981932] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:5
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.029573727] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:6
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.097661470] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:7
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.130155009] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:8
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.174925791] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:9
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.215578006] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.218748378] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.224263716] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.242116088] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:1
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.279801804] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.315155094] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:3
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.339587081] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.376920760] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:5
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.411977138] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:6
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.456484257] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:7
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.498860782] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:8
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.531489069] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:9
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.585200182] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.586128544] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:0
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.592658868] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.624027174] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.657221870] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.694028806] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:3
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.733687036] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.763882857] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:5
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.814001855] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:6
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.840772684] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:7
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.870793217] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:8
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.901769236] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:9
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.971656537] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.972423901] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:45] [gimbal_controller] [INFO] [1754036145.975645897] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.012555207] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.049858845] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.080152957] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:3
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.122714978] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.154635692] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:5
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.189517948] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:6
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.227604699] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:7
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.280509658] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:8
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.317581424] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:9
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.354680023] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.355493178] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.359794909] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.388610000] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.421941486] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:2
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.452356638] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:3
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.487222269] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:4
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.545595316] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:5
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.579853414] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:6
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.614784960] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:7
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.645281486] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:8
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.685362918] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:9
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.711858125] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.714553671] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:0
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.721620654] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.758716919] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:1
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.795324359] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:2
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.824079951] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:3
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.864130175] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:4
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.898892849] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:5
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.926247002] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:6
[2025-08-01 16:15:46] [gimbal_controller] [INFO] [1754036146.960663181] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:7
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.018023285] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:8
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.057657598] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:9
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.090000931] [gimbal_controller]: 连续命中阈值满足，发送打靶成功信号
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.092683351] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:0
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.097053331] [gimbal_controller]: 服务端响应: success=True, message='打靶成功，激光已点亮'
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.124966893] [gimbal_controller]: 目标: (400, 302) | 误差: (+0,+2) | 成功计数:1
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.160244935] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:2
[2025-08-01 16:15:47] [gimbal_controller] [INFO] [1754036147.216170934] [gimbal_controller]: 目标: (400, 301) | 误差: (+0,+1) | 成功计数:3
